"modelkey";"modelid";"akey";"modelf";"typef";"first_year";"count_runs";"count_years";"lambda_mean";"lambda_min";"lambda_max";"lambda_sd";"lambda_boot_lcl";"lambda_boot_ucl";"lambda_q25";"lambda_q75";"gen_mean";"gen_med";"gen_min";"gen_max";"gen_sd";"gen_boot_lcl";"gen_boot_ucl";"gen_q25";"gen_q75";"gen_age_mean";"gen_age_med";"gen_age_min";"gen_age_max";"gen_age_sd";"gen_age_boot_lcl";"gen_age_boot_ucl";"gen_age_q25";"gen_age_q75";"life_exp_mean";"life_exp_med";"life_exp_min";"life_exp_max";"life_exp_sd";"life_exp_boot_lcl";"life_exp_boot_ucl";"life_exp_q25";"life_exp_q75";"life_exp_adult_mean";"life_exp_adult_med";"life_exp_adult_min";"life_exp_adult_max";"life_exp_adult_sd";"life_exp_adult_boot_lcl";"life_exp_adult_boot_ucl";"life_exp_adult_q25";"life_exp_adult_q75";"eggs_to_adult_mean";"eggs_to_adult_med";"eggs_to_adult_min";"eggs_to_adult_max";"eggs_to_adult_sd";"eggs_to_adult_boot_lcl";"eggs_to_adult_boot_ucl";"eggs_to_adult_q25";"eggs_to_adult_q75";"fem_t0";"fem_t35";"fem_t41";"fem_t45";"fem_t100";"fem_sd_t35";"fem_sd_t41";"fem_sd_t45";"fem_sd_t100";"fem_q25_t35";"fem_q25_t41";"fem_q25_t45";"fem_q25_t100";"fem_q75_t35";"fem_q75_t41";"fem_q75_t45";"fem_q75_t100";"fem_diff_t35";"fem_diff_t41";"fem_diff_t45";"fem_diff_t100";"fem_diff_sd_t35";"fem_diff_sd_t41";"fem_diff_sd_t45";"fem_diff_sd_t100";"fem_diff_q25_t35";"fem_diff_q25_t41";"fem_diff_q25_t45";"fem_diff_q25_t100";"fem_diff_q75_t35";"fem_diff_q75_t41";"fem_diff_q75_t45";"fem_diff_q75_t100";"change50_ymean";"change50_ysd";"change50_yq25";"change50_yq75";"change30_ymean";"change30_ysd";"change30_yq25";"change30_yq75"
274;"poun_female-hunt 50%_0.4_4";"poun_female-hunt 50%_0.4";"Stochastic bad x2";"female-hunt 50%";0,4;50;101;0,612806944380343;0,585906139950648;0,635188660717966;0,0112530212957627;0,609580705280403;0,615806542711268;0,606212564015829;0,620959317775277;8,88562532112229;8,87167548398796;8,14650297470004;9,77618581620698;0,303193933078772;8,80750112019623;8,97631771004902;8,69680916399201;9,05511088041861;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;0;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;9,20402289056149e-06;7,54294263347865e-07;1,42914971527484e-07;2,40521566901361e-17;6,51075448846186e-06;6,81681144416422e-07;1,19818725299055e-07;3,06979505423925e-17;4,15866446335064e-06;3,01684427432412e-07;5,17629156222597e-08;5,00269483000218e-18;1,25760637225689e-05;9,60448780492343e-07;1,875205905341e-07;3,39373673345761e-17;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
275;"poun_female-hunt 50%_0.4_5";"poun_female-hunt 50%_0.4";"Stochastic bad x4";"female-hunt 50%";0,4;50;101;0,589620371070183;0,56687717611718;0,609702591054527;0,0109269200858777;0,586744620056485;0,592532909828459;0,584467749202756;0,597282245804449;9,24324856149785;9,18601002993414;8,60229482015568;9,97762665075942;0,336412865339539;9,15017125623688;9,32883026067923;9,01971278637291;9,44768890258407;7,05696808121057;7,05696808121057;7,05696808121057;7,05696808121057;0;7,05696808121057;7,05696808121057;7,05696808121057;7,05696808121057;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;5244,98111805979;249,99910000285;249,99910000285;125124,549551426;24718,7503947644;249,99910000285;12737,4541451452;249,99910000285;249,99910000285;10;2,42253774984698e-06;1,7394035964818e-07;2,73829785427268e-08;5,96828288419023e-19;1,99276611353844e-06;1,65933228492717e-07;2,70151072618301e-08;9,42195646386162e-19;1,20079047638614e-06;6,51633843364098e-08;1,04670514336356e-08;1,20610092140439e-19;3,25496599481128e-06;2,00791472668377e-07;2,97268595987763e-08;6,00895221978377e-19;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
276;"poun_female-hunt 50%_0.5_1";"poun_female-hunt 50%_0.5";"Deterministic";"female-hunt 50%";0,5;1;101;0,773314222082995;0,773314222082995;0,773314222082995;NA;NA;NA;0,773314222082995;0,773314222082995;6,24563137755101;6,24563137755101;6,24563137755101;6,24563137755101;NA;NA;NA;6,24563137755101;6,24563137755101;6,8517684588201;6,8517684588201;6,8517684588201;6,8517684588201;NA;NA;NA;6,8517684588201;6,8517684588201;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;NA;NA;NA;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;NA;NA;NA;1,86915887850467;1,86915887850467;49,99982000057;49,99982000057;49,99982000057;49,99982000057;NA;NA;NA;49,99982000057;49,99982000057;10;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;2;NA;2;2;1;NA;1;1
277;"poun_female-hunt 50%_0.5_2";"poun_female-hunt 50%_0.5";"Stochastic uniform";"female-hunt 50%";0,5;50;101;0,729085925218223;0,703540917392367;0,746421651812144;0,0106646861963745;0,725879945124314;0,73193742578494;0,721254794310526;0,737946700410307;6,99636942313627;6,96597300355554;6,59094372556587;7,51504308647804;0,201802417073361;6,94000154594915;7,05174817513775;6,87128368992954;7,15487227347577;6,8517684588201;6,8517684588201;6,8517684588201;6,8517684588201;0;6,8517684588201;6,8517684588201;6,8517684588201;6,8517684588201;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;49,99982000057;49,99982000057;49,99982000057;49,99982000057;0;49,99982000057;49,99982000057;49,99982000057;49,99982000057;10;0,000411531009634434;7,25552513222915e-05;2,38285850094761e-05;4,1820863217015e-12;0,000152671494185789;3,41947370641381e-05;1,1736395618148e-05;2,96837132760618e-12;0,000324516730675449;4,20182939322961e-05;1,5348494112935e-05;1,85059230322419e-12;0,000520945064801277;9,95077494853142e-05;3,12125697206143e-05;5,64662612933212e-12;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
278;"poun_female-hunt 50%_0.5_3";"poun_female-hunt 50%_0.5";"Stochastic equal";"female-hunt 50%";0,5;50;101;0,660553283151852;0,623240679629295;0,693632386023929;0,0143696687406272;0,656583272660528;0,664424797091746;0,651176802775655;0,669504567390059;8,12714917515302;8,09079443832371;7,44634272631252;8,94411649268226;0,315418602662777;8,03420198936437;8,21657964567805;7,93565951208901;8,35686177409721;7,98180836333081;8,8342946070845;6,8517684588201;8,8342946070845;0,960647806812946;7,70425470257379;8,2202071326596;6,8517684588201;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;163,99940960187;249,99910000285;49,99982000057;249,99910000285;96,9111402977245;137,999503201573;190,049315822167;49,99982000057;249,99910000285;10;6,85188019966649e-05;8,31066412051125e-06;2,22286214099581e-06;1,85770711152765e-14;4,74982370878572e-05;6,90280877359285e-06;2,09810767946707e-06;3,22409686499043e-14;3,36514452438393e-05;3,75063409930084e-06;8,39413579508146e-07;3,43058751847247e-15;9,93364341416999e-05;1,1006468562343e-05;2,95174816828584e-06;2,56133376474017e-14;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
279;"poun_female-hunt 50%_0.5_4";"poun_female-hunt 50%_0.5";"Stochastic bad x2";"female-hunt 50%";0,5;50;101;0,622558384141746;0,599112860995426;0,665434740147587;0,0125765864353678;0,619302356673927;0,62596127240681;0,613117315671226;0,630968724966016;8,77005006828182;8,81763330269336;7,74106179833182;9,33352487832756;0,339634029440764;8,67573430531913;8,86394409295951;8,52139640014824;8,99284578042065;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;0;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;1,72249103628414e-05;1,63744439908367e-06;3,77191429024932e-07;2,72852011286153e-16;1,57769003795128e-05;1,85907918212588e-06;3,85537718620313e-07;1,01509675435361e-15;6,23873414512579e-06;6,11880715271789e-07;1,40126995597546e-07;3,14118251990308e-17;2,41370256666887e-05;1,86051973767206e-06;4,45236048412361e-07;1,81874095276248e-16;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
280;"poun_female-hunt 50%_0.5_5";"poun_female-hunt 50%_0.5";"Stochastic bad x4";"female-hunt 50%";0,5;50;101;0,59387665837171;0,566759059648091;0,617179102879847;0,0120745146023755;0,590634209474415;0,597210346866071;0,584782137418253;0,601654740008925;9,25417970321127;9,2193438496062;8,51987856962243;10,0979625419625;0,348381202728395;9,16217382020641;9,34499803208576;8,98610886338965;9,55387186687934;6,8517684588201;6,8517684588201;6,8517684588201;6,8517684588201;0;6,8517684588201;6,8517684588201;6,8517684588201;6,8517684588201;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;5244,98111805979;249,99910000285;249,99910000285;249999,10000285;35319,8565687293;249,99910000285;15234,9451541737;249,99910000285;249,99910000285;10;5,03706654319792e-06;3,59801115486205e-07;6,6393825000365e-08;3,32096668965074e-18;7,19657254830969e-06;4,50130394056514e-07;9,42505435446903e-08;5,77567669941359e-18;1,33630156600034e-06;7,51658132455655e-08;1,13856607499057e-08;3,36352100581142e-19;5,55584090909203e-06;4,71608456072726e-07;7,33003490913235e-08;2,7102228184476e-18;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
281;"poun_female-hunt 50%_0.6_1";"poun_female-hunt 50%_0.6";"Deterministic";"female-hunt 50%";0,6;1;101;0,794414254767074;0,794414254767074;0,794414254767074;NA;NA;NA;0,794414254767074;0,794414254767074;6,18396862049257;6,18396862049257;6,18396862049257;6,18396862049257;NA;NA;NA;6,18396862049257;6,18396862049257;6,69618904332344;6,69618904332344;6,69618904332344;6,69618904332344;NA;NA;NA;6,69618904332344;6,69618904332344;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;NA;NA;NA;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;NA;NA;NA;1,86915887850467;1,86915887850467;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;NA;NA;NA;41,6665166671417;41,6665166671417;10;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;3;NA;3;3;1;NA;1;1
282;"poun_female-hunt 50%_0.6_2";"poun_female-hunt 50%_0.6";"Stochastic uniform";"female-hunt 50%";0,6;50;101;0,743266521699688;0,728263999243858;0,764680479722131;0,00846792421962055;0,740962458136692;0,745563901874434;0,73651868120905;0,748185215766957;6,98137703285672;6,96568039943248;6,6508615280758;7,30140382790072;0,154777208551375;6,93934169057577;7,02280820530163;6,89320031428705;7,1017482373037;6,69618904332344;6,69618904332344;6,69618904332344;6,69618904332344;0;6,69618904332344;6,69618904332344;6,69618904332344;6,69618904332344;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;0;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;10;0,000934197872350612;0,000197630261379143;6,67182600261932e-05;3,84409433152971e-11;0,00038119212512025;8,33831035161736e-05;2,86435062281081e-05;2,86109892869459e-11;0,000626490992231719;0,000137833308868093;4,59661162777068e-05;2,01425354646782e-11;0,00119923313599303;0,000237487232592629;8,2394068519169e-05;4,49157824899193e-11;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
283;"poun_female-hunt 50%_0.6_3";"poun_female-hunt 50%_0.6";"Stochastic equal";"female-hunt 50%";0,6;50;101;0,671448952191658;0,640733350467361;0,705100129830565;0,0142061242618284;0,667641583226335;0,675287489348449;0,667125772795639;0,679932514820616;8,1152066708765;8,07643878160047;7,47169956966208;8,67362708690761;0,282478974706709;8,04009309639424;8,19130046591358;7,95416163490511;8,28309897795931;7,53005021319025;6,69618904332344;6,69618904332344;8,8342946070845;0,996561113069275;7,25209648990132;7,78662288084158;6,69618904332344;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;122,916224168068;41,6665166671417;41,6665166671417;249,99910000285;97,1028534121682;95,8329883344258;152,082785835067;41,6665166671417;249,99910000285;10;0,000167075935099678;2,59598297309818e-05;6,73212969825929e-06;1,61748315802714e-13;0,000125884358771648;1,99362264365292e-05;5,35393370688967e-06;2,58168694512378e-13;9,43205831066221e-05;1,13284886883972e-05;2,47868196139424e-06;4,16438925894365e-14;0,000207352552407354;3,62954382335132e-05;8,8501492254217e-06;1,55035740793056e-13;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
284;"poun_female-hunt 50%_0.6_4";"poun_female-hunt 50%_0.6";"Stochastic bad x2";"female-hunt 50%";0,6;50;101;0,630202751903772;0,596471087304983;0,663728020178135;0,0156113375069547;0,625842957842562;0,634798009192039;0,61919785748677;0,639119074009868;8,78084542381679;8,75166109185258;7,95325724981226;9,57895743833126;0,368240417283147;8,67905398299967;8,87778303398267;8,56968090592093;9,04002148629813;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;0;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;3,64731792525904e-05;4,86379834049439e-06;1,15999832304387e-06;2,29965171265011e-15;2,44813237428079e-05;3,68410371779119e-06;1,13642559088311e-06;4,4217786130266e-15;1,7022497489836e-05;2,04210982703719e-06;3,78165789675742e-07;1,23851004017296e-16;5,12614379206924e-05;6,89682119859561e-06;1,57949834867145e-06;2,87360278569464e-15;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
285;"poun_female-hunt 50%_0.6_5";"poun_female-hunt 50%_0.6";"Stochastic bad x4";"female-hunt 50%";0,6;50;101;0,594703527046555;0,569965865175025;0,612783051582429;0,010710529090887;0,591714569043893;0,5977114918158;0,586723698492474;0,602129824714703;9,32106212749575;9,32126801480798;8,72429822984861;9,9186748404629;0,282630417635819;9,24681139478039;9,39462597180577;9,13417094977233;9,48568205624814;6,69618904332344;6,69618904332344;6,69618904332344;6,69618904332344;0;6,69618904332344;6,69618904332344;6,69618904332344;6,69618904332344;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;6,50050193499876e-06;5,37434680063097e-07;1,01961044852388e-07;8,92892952590083e-18;6,94766292638272e-06;6,05299754154435e-07;1,23180553968975e-07;1,52152353975454e-17;1,84840929738625e-06;1,22229440894673e-07;2,11683998113896e-08;1,03292790301507e-18;8,97974129116774e-06;6,5190739112573e-07;1,16459643855376e-07;1,15221388886296e-17;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
286;"poun_female-hunt 50%_0.7_1";"poun_female-hunt 50%_0.7";"Deterministic";"female-hunt 50%";0,7;1;101;0,813091076554318;0,813091076554318;0,813091076554318;NA;NA;NA;0,813091076554318;0,813091076554318;6,13347776114645;6,13347776114645;6,13347776114645;6,13347776114645;NA;NA;NA;6,13347776114645;6,13347776114645;6,57241537693004;6,57241537693004;6,57241537693004;6,57241537693004;NA;NA;NA;6,57241537693004;6,57241537693004;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;NA;NA;NA;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;NA;NA;NA;1,86915887850467;1,86915887850467;35,7141571432643;35,7141571432643;35,7141571432643;35,7141571432643;NA;NA;NA;35,7141571432643;35,7141571432643;10;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;3;NA;3;3;2;NA;2;2
287;"poun_female-hunt 50%_0.7_2";"poun_female-hunt 50%_0.7";"Stochastic uniform";"female-hunt 50%";0,7;50;101;0,759881686955624;0,740340202591893;0,780629746657481;0,0105115669022835;0,756976471409314;0,762906738132882;0,75162329595141;0,766217709348962;6,91455737513238;6,92173077898773;6,43852263726132;7,33373239345917;0,204280653258104;6,85946974790547;6,97132010787241;6,74115037809491;7,05271567170391;6,57241537693004;6,57241537693004;6,57241537693004;6,57241537693004;0;6,57241537693004;6,57241537693004;6,57241537693004;6,57241537693004;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;35,7141571432643;35,7141571432643;35,7141571432643;35,7141571432643;0;35,7141571432643;35,7141571432643;35,7141571432643;35,7141571432643;10;0,00203730883153036;0,000484816231616705;0,000187756644773641;3,94622792854838e-10;0,000833655988218885;0,000216036516596387;8,85738675393289e-05;2,84174700092353e-10;0,00139364533241081;0,000326578044753748;0,000123409274481493;1,72460764590503e-10;0,00249538082129341;0,000624437573103966;0,000234324202960347;5,01053805692285e-10;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
288;"poun_female-hunt 50%_0.7_3";"poun_female-hunt 50%_0.7";"Stochastic equal";"female-hunt 50%";0,7;50;101;0,685229598155626;0,659673214087225;0,715707086863808;0,0142565384397915;0,681182470279633;0,688866027990724;0,679618768188053;0,691366222691621;8,00803718403478;8,04814132755301;7,21651932408096;8,54922457483023;0,281072443300359;7,93000698931348;8,08333985747463;7,84214052031729;8,21033418124604;7,34145431518255;6,57241537693004;6,57241537693004;8,8342946070845;1,03299167273881;7,07002880756402;7,63549861510263;6,57241537693004;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;108,571037715523;35,7141571432643;35,7141571432643;249,99910000285;97,8631213445234;82,8568445723732;136,42808028727;35,7141571432643;249,99910000285;10;0,000281830569300435;4,90042272237549e-05;1,67233887243948e-05;1,60386559837518e-12;0,00019766780260549;3,98093600492385e-05;1,48593207957641e-05;2,20977558853753e-12;0,000130150415201339;2,20603183456533e-05;5,912039829113e-06;2,28392677867849e-13;0,000347507533906788;6,82056384013272e-05;2,34462944659961e-05;1,30123591101477e-12;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
289;"poun_female-hunt 50%_0.7_4";"poun_female-hunt 50%_0.7";"Stochastic bad x2";"female-hunt 50%";0,7;50;101;0,634426917788719;0,599282848175589;0,662503331138278;0,0145042949581887;0,630746398847932;0,638518065445359;0,625967493161405;0,642193024859383;8,78608104400698;8,76137843087475;8,23626702923793;9,57395349802389;0,32451884546004;8,69953011666357;8,88151203693558;8,58079802998193;8,98649964817045;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;0;8,8342946070845;8,8342946070845;8,8342946070845;8,8342946070845;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;6,44551808402039e-05;7,11551312892943e-06;1,93311225921301e-06;1,16185951823132e-14;6,40024329936406e-05;9,17387677990489e-06;2,6787772910317e-06;2,36254041931198e-14;1,93219139802409e-05;2,29418943599724e-06;5,17637279940385e-07;6,89167574899699e-16;7,93206221664341e-05;8,22032185785808e-06;2,01937827631606e-06;7,45084099090773e-15;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
290;"poun_female-hunt 50%_0.7_5";"poun_female-hunt 50%_0.7";"Stochastic bad x4";"female-hunt 50%";0,7;50;101;0,60525765981044;0,582809015108459;0,64134193644389;0,0118137140216454;0,602168922346983;0,60848936917376;0,59685630023891;0,611893099687141;9,15637819740697;9,16693310158914;8,37604252725538;9,69849144698301;0,294674743587903;9,0787809203144;9,23425118236712;8,93426658350133;9,34817289160507;6,57241537693004;6,57241537693004;6,57241537693004;6,57241537693004;0;6,57241537693004;6,57241537693004;6,57241537693004;6,57241537693004;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;0;6,49299062640192;6,49299062640192;6,49299062640192;6,49299062640192;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;0;1,86915887850467;1,86915887850467;1,86915887850467;1,86915887850467;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;1,32564981673241e-05;1,33095948095964e-06;2,49569018700804e-07;1,02710700557341e-16;1,48168002491267e-05;2,7158366489543e-06;4,83562045623174e-07;2,85339998481156e-16;4,00311330225013e-06;2,30176710765448e-07;5,07011079762143e-08;7,00104840818162e-18;1,60765096843884e-05;1,31071132073056e-06;3,04796422270352e-07;4,68609144842766e-17;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;2;0;2;2;1;0;1;1
